deals.id,deals.cat_id,deals.fee_curr_id,deals.name,deals.name2,deals.show_text,deals.wants,deals.used,deals.is_shop,deals.not_gifted,deals.url,deals.my_client,deals.icon,deals.img,deals.template_,deals.calcs_,deals.min_pay,deals.max_pay,deals.fee,deals.tax,deals.fee_min,deals.fee_max,deals.average_,deals.count_
432,1,2,"ООО ""Моменталь"" (расчетный счет)","OOO ""Momental"" (raschetnyy schet)",<NULL>,91,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
433,1,2,"ООО ""Монета.Ру"" (расчетный счет)","OOO ""Moneta.Ru"" (raschetnyy schet)",<NULL>,116,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
434,1,2,"ООО ""Процессинговый Центр"" (расчетный счет)","OOO ""Processingovyy Centr"" (raschetnyy schet)",<NULL>,96,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
435,1,2,ООО РБК Мани расчетный счет,OOO RBK Mani raschetnyy schet,<NULL>,90,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
436,1,2,"ООО ""Сольвента"" (расчетный счет)","OOO ""Solventa"" (raschetnyy schet)",<NULL>,92,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
437,3,2,"ЗАО ""Центр Интернет Платежей"" (расчетный счет)","ZAO ""Centr Internet Platezhyay"" (raschetnyy schet)",<NULL>,272,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
438,1,2,"ЗАО ""Цифровые Технологии"" (расчетный счет)","ZAO ""Cifrovye Tehnologii"" (raschetnyy schet)",<NULL>,102,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
439,1,2,"ООО ""Ультравеб"" (расчетный счет)","OOO ""Ultraveb"" (raschetnyy schet)",<NULL>,87,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
440,1,2,"ЗАО ""Автокард-холдинг"" (расчетный счет)","ZAO ""Avtokard-holding"" (raschetnyy schet)",<NULL>,108,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
441,3,2,Ростелеком - Центр. Тверь,Rostelekom - Centr. Tver,<NULL>,265,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b/\u0441 \u0438\u043b\u0438 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430: (12xxxxxxxxxx \u0438\u043b\u0438 482xxxxxxx)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
442,3,2,Ростелеком-ЦТ-Тверь,Rostelekom-CT-Tver,<NULL>,260,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430:"", ""n"": ""acc1""}, {""l"": ""\u0422\u0438\u043f \u043f\u043b\u0430\u0442\u0435\u0436\u0430:"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
443,1,2,Диван-ТВ Ижевск,Divan-TV Izhevsk,<NULL>,100,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
444,1,2,home Credit (копия витрины для отката),home Credit (kopiya vitriny dlya otkata),<NULL>,229,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0414\u0430\u043d\u043d\u044b\u0435 \u0434\u043b\u044f \u043f\u043e\u0433\u0430\u0448\u0435\u043d\u0438\u044f \u043a\u0440\u0435\u0434\u0438\u0442\u0430""}, {""l"": ""\u0424\u0430\u043c\u0438\u043b\u0438\u044f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc1""}, {""l"": ""\u0418\u043c\u044f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc2""}, {""l"": ""\u041e\u0442\u0447\u0435\u0441\u0442\u0432\u043e \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc3""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430 \u0437\u0430\u0435\u043c\u0449\u0438\u043a\u0430:"", ""n"": ""acc4""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043a\u0440\u0435\u0434\u0438\u0442\u043d\u043e\u0433\u043e \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc5""}, {""l"": ""\u0414\u0430\u0442\u0430 \u043f\u043e\u0434\u043f\u0438\u0441\u0430\u043d\u0438\u044f \u043a\u0440\u0435\u0434\u0438\u0442\u043d\u043e\u0433\u043e \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (\u0414\u0414.\u041c\u041c.\u0413\u0413\u0413\u0413)"", ""n"": ""acc6""}, {""l"": ""\u0418\u043d\u0444\u043e\u0440\u043c\u0430\u0446\u0438\u044f \u043e \u043f\u043b\u0430\u0442\u0435\u043b\u044c\u0449\u0438\u043a\u0435 \u0432 \u0441\u0438\u0441\u0442\u0435\u043c\u0435 \u042f\u043d\u0434\u0435\u043a\u0441.\u0414\u0435\u043d\u044c\u0433\u0438""}, {""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc7""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
445,2,2,World of Warcraft - аддон The Burning Crusade,World of Warcraft - addon The Burning Crusade,<NULL>,239,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
446,2,2,"World of Warcraft - аддон The Burning Crusade, евр","World of Warcraft - addon The Burning Crusade, evr",<NULL>,280,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
447,2,2,World of Warcraft - активационный ключ,World of Warcraft - aktivacionnyy klyuch,<NULL>,252,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
448,1,2,"Age of Conan, европейская версия","Age of Conan, evropyayskaya versiya",<NULL>,244,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
449,1,2,The Lord of the Rings Online EU,The Lord of the Rings Online EU,<NULL>,113,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
450,2,2,Guild Wars,Guild Wars,<NULL>,291,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}, {""n"": ""acc2""}, {""n"": ""acc3""}, {""n"": ""acc4""}, {""n"": ""acc5""}, {""n"": ""acc6""}, {""n"": ""acc7""}, {""n"": ""acc8""}, {""n"": ""acc9""}, {""n"": ""acc10""}, {""n"": ""acc11""}, {""n"": ""acc12""}, {""n"": ""acc13""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
451,1,2,Lineage 2 (европейская версия),Lineage 2 (evropyayskaya versiya),<NULL>,224,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
452,1,2,Диван-ТВ Пермь,Divan-TV Perm,<NULL>,119,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
453,3,2,ДОМ.RU Пермь,DOM.RU Perm,<NULL>,229,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
454,3,2,Ростелеком - Центр. Калуга,Rostelekom - Centr. Kaluga,<NULL>,261,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430: (484xxxxxxx)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
455,3,2,Ростелеком-ЦТ-Калуга,Rostelekom-CT-Kaluga,<NULL>,271,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430:"", ""n"": ""acc1""}, {""l"": ""\u0422\u0438\u043f \u043f\u043b\u0430\u0442\u0435\u0436\u0430:"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
456,1,2,МТТ-ЦТ-Калуга,MTT-CT-Kaluga,<NULL>,93,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430:"", ""n"": ""acc1""}, {""l"": ""\u0422\u0438\u043f \u043f\u043b\u0430\u0442\u0435\u0436\u0430:"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
457,1,2,Домолинк - Калуга,Domolink - Kaluga,<NULL>,116,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430: (12 \u0441\u0438\u043c\u0432\u043e\u043b\u043e\u0432)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
491,1,2,Диван-ТВ Набережные Челны,Divan-TV Naberezhnye Chelny,<NULL>,116,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
1350,1,2,iTunes USA 50,iTunes USA 50,<NULL>,254,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
458,9,2,Альфа-Банк (копия для отката),Alfa-Bank (kopiya dlya otkata),<NULL>,234,False,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0414\u0430\u043d\u043d\u044b\u0435 \u0434\u043b\u044f \u043f\u043e\u0433\u0430\u0448\u0435\u043d\u0438\u044f \u043a\u0440\u0435\u0434\u0438\u0442\u0430""}, {""l"": ""\u0424\u0430\u043c\u0438\u043b\u0438\u044f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc1""}, {""l"": ""\u0418\u043c\u044f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc2""}, {""l"": ""\u041e\u0442\u0447\u0435\u0441\u0442\u0432\u043e \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc3""}, {""l"": ""\u0421\u0447\u0435\u0442 \u0432 \u0410\u043b\u044c\u0444\u0430-\u0411\u0430\u043d\u043a\u0435:"", ""n"": ""acc4""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043a\u0440\u0435\u0434\u0438\u0442\u043d\u043e\u0433\u043e \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc5""}, {""l"": ""\u0414\u0430\u0442\u0430 \u043f\u043e\u0434\u043f\u0438\u0441\u0430\u043d\u0438\u044f \u043a\u0440\u0435\u0434\u0438\u0442\u043d\u043e\u0433\u043e \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (\u0414\u0414.\u041c\u041c.\u0413\u0413\u0413\u0413)"", ""n"": ""acc6""}, {""l"": ""\u0418\u043d\u0444\u043e\u0440\u043c\u0430\u0446\u0438\u044f \u043e \u043f\u043b\u0430\u0442\u0435\u043b\u044c\u0449\u0438\u043a\u0435 \u0432 \u0441\u0438\u0441\u0442\u0435\u043c\u0435 \u042f\u043d\u0434\u0435\u043a\u0441.\u0414\u0435\u043d\u044c\u0433\u0438""}, {""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc7""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
459,1,2,Диван-ТВ Челябинск,Divan-TV Chelyabinsk,<NULL>,117,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
460,3,2,ДОМ.RU Челябинск,DOM.RU Chelyabinsk,<NULL>,236,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
461,1,2,Диван-ТВ Самара,Divan-TV Samara,<NULL>,116,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
462,3,2,ДОМ.RU Самара,DOM.RU Samara,<NULL>,233,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
463,3,2,Горсвязь Пермь,Gorsvyaz Perm,<NULL>,261,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
464,3,2,Горсвязь Ижевск,Gorsvyaz Izhevsk,<NULL>,283,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
465,3,2,Горсвязь Челябинск,Gorsvyaz Chelyabinsk,<NULL>,269,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
466,3,2,Горсвязь Волгоград,Gorsvyaz Volgograd,<NULL>,288,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
467,3,2,Горсвязь Казань,Gorsvyaz Kazan,<NULL>,291,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
468,3,2,Горсвязь Киров,Gorsvyaz Kirov,<NULL>,298,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
469,3,2,Горсвязь Пенза,Gorsvyaz Penza,<NULL>,282,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
470,9,2,Московский Банк Реконструкции и Развития (копия дл,Moskovskiy Bank Rekonstrukcii i Razvitiya (kopiya ,<NULL>,212,False,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0414\u0430\u043d\u043d\u044b\u0435 \u0434\u043b\u044f \u043f\u043e\u0433\u0430\u0448\u0435\u043d\u0438\u044f \u043a\u0440\u0435\u0434\u0438\u0442\u0430""}, {""l"": ""\u0424\u0430\u043c\u0438\u043b\u0438\u044f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc2""}, {""l"": ""\u0418\u043c\u044f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc3""}, {""l"": ""\u041e\u0442\u0447\u0435\u0441\u0442\u0432\u043e \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc4""}, {""l"": ""\u0420\u0430\u0441\u0447\u0435\u0442\u043d\u044b\u0439 \u0441\u0447\u0435\u0442 \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f \u0432 \u0431\u0430\u043d\u043a\u0435:"", ""n"": ""acc5""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430:"", ""n"": ""acc6""}, {""l"": ""\u0418\u043d\u0444\u043e\u0440\u043c\u0430\u0446\u0438\u044f \u043e \u043f\u043b\u0430\u0442\u0435\u043b\u044c\u0449\u0438\u043a\u0435 \u0432 \u0441\u0438\u0441\u0442\u0435\u043c\u0435 \u042f\u043d\u0434\u0435\u043a\u0441.\u0414\u0435\u043d\u044c\u0433\u0438""}, {""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc8""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
471,1,2,Русский Стандарт (копия для отката),Russkiy Standart (kopiya dlya otkata),<NULL>,96,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0414\u0430\u043d\u043d\u044b\u0435 \u0434\u043b\u044f \u043f\u043e\u0433\u0430\u0448\u0435\u043d\u0438\u044f \u043a\u0440\u0435\u0434\u0438\u0442\u0430""}, {""l"": ""\u0424\u0430\u043c\u0438\u043b\u0438\u044f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc1""}, {""l"": ""\u0418\u043c\u044f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc2""}, {""l"": ""\u041e\u0442\u0447\u0435\u0441\u0442\u0432\u043e \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc3""}, {""l"": ""\u0421\u0447\u0435\u0442 \u0432 \u0431\u0430\u043d\u043a\u0435 \u0420\u0443\u0441\u0441\u043a\u0438\u0439 \u0421\u0442\u0430\u043d\u0434\u0430\u0440\u0442:"", ""n"": ""acc4""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043a\u0440\u0435\u0434\u0438\u0442\u043d\u043e\u0433\u043e \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc5""}, {""l"": ""\u0418\u043d\u0444\u043e\u0440\u043c\u0430\u0446\u0438\u044f \u043e \u043f\u043b\u0430\u0442\u0435\u043b\u044c\u0449\u0438\u043a\u0435 \u0432 \u0441\u0438\u0441\u0442\u0435\u043c\u0435 \u042f\u043d\u0434\u0435\u043a\u0441.\u0414\u0435\u043d\u044c\u0433\u0438""}, {""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc6""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
492,1,2,Диван-ТВ Нижнекамск,Divan-TV Nizhnekamsk,<NULL>,101,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
493,1,2,Диван-ТВ Омск,Divan-TV Omsk,<NULL>,119,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
494,1,2,Диван-ТВ Оренбург,Divan-TV Orenburg,<NULL>,112,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
495,1,2,Диван-ТВ Пенза,Divan-TV Penza,<NULL>,111,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
